Sample,Pat,Site,Time,A_defectiva,Acinetobacter_sp. 408,Acremonium_sp.,Actinobaculum_sp._183,A_denticolens,A_gerencseriae,A_naeslundii,A_oris,Actinomyces_sp._ICM54,Actinomyces_sp._169,Actinomyces_sp._170,Actinomyces_sp._171,Actinomyces_sp._175,Actinomyces_sp._178,Actinomyces_sp._180,Actinomyces_sp._414,Actinomyces_sp._448,A_viscosus,Aggregatibacter_actinomycetemcomitans,A_aphrophilus,A_segnis,Aggregatibacter_sp._458,Aggregatibacter_sp._513,A_omnicolens,Alternaria_sp.,A_geminatus,A_caesiellus,A_flavus,A_niger,A_penicillioides,Aspergillus_sp.,A_spathulatus,A_spinosus,A_versicolor,Atopobium_sp._416,A_leucospermi,B_dentium,B_longum,B_diminuta,B_extructa,Burkholderia_sp._406,C_concisus,C_curvus,C_rectus,C_showae,Campylobacter_sp._G43,C_albicans,C_parapsilosis,C_quercitrusa,C_sake,C_tropicalis,C_gingivalis,C_granulosa,Capnocytophaga_sp._338,Capnocytophaga_sp._380,Capnocytophaga_sp._412,Capnocytophaga_sp._G34,C_sputigena,C_hominis,C_valvarum,C_morbi,Catonella_sp._164,C_cladosporioides,C_sphaerospermum,Clostridium_sp._MSTE9,C_testosteroni,C_durum,C_curtum,Cryptococcus_sp.,Desulfobulbus_sp._041,D_orale,Desulfovibrio_sp._040,D_invisus,D_micraerophilus,Dialister_sp._502,Dialister_sp._A97,Dietzia_sp._368,E_catenaformis,E_corrodens,E_gingivalis,E_faecalis,E_brachy,E_infirmum,E_saphenum,Eubacterium_sp._B60,Eubacterium_sp._G32,Eubacterium_sp._G75,E_sulci,E_yurii,F_alocis,F_oxysporum,Fusarium_sp.,F_naviforme,F_necrophorum,F_nucleatum,F_periodonticum,Fusobacterium_sp._203,Fusobacterium_sp._370,G_haemolysans,G_morbillorum,G_adiacens,G_elegans,H_aegyptius,H_haemolyticus,Haemophilus_sp._036,H_sputorum,Johnsonella_sp._166,J_anthropi,K_denitrificans,Kingella_sp._012,L_saburreum,Lactobacillus_casei,L_crispatus,L_fermentum,L_gasseri,L_panis,L_paracasei,L_rhamnosus,L_salivarius,Lactobacillus_sp._461,L_vaginalis,L_lactis,Leptotrichia_sp._218,Leptotrichia_sp._219,Leptotrichia_sp._221,Leptotrichia_sp._223,Leptotrichia_sp._225,Leptotrichia_sp._417,Leptotrichia_sp._463,Leptotrichia_sp._498,L_wadei,M_arunalokei,M_dermatis,M_furfur,M_globosa,M_japonica,M_restricta,Malassezia_sp.,M_sympodialis,Malasseziales_sp.,M_micronuciformis,M_timidum,M_orale,N_bacilliformis,N_elongata,N_flavescens,N_lactamica,N_meningitidis,N_mucosa,Neisseria_sp._014,Neisseria_sp._499,N_subflava,Occultifur_sp.,O_sinus,Oribacterium_sp._372,P_micra,Parvimonas_sp._110,Parvimonas_sp._393,Parvimonas_sp._D94,P_brevicompactum,P_citrinum,P_commune,P_glabrum,Peptococcus_sp._167,P_indolicus,Peptoniphilus_sp._375,P_stomatis,Pichia_sp.,Plectosphaerella_sp.,Pleosporales_sp.,Polyporales_sp.,P_catoniae,P_endodontalis,Porphyromonas_sp._279,P_buccae,P_dentalis,P_denticola,P_melaninogenica,P_micans,P_oris,P_scopos,P_shahii,Prevotella_sp._292,Prevotella_sp._298,Prevotella_sp._300,Prevotella_sp._303,Prevotella_sp._309,Prevotella_sp._313,Prevotella_sp._314,Prevotella_sp._G57,P_acidifaciens,P_propionicum,P_alactolyticus,R_mucilaginosa,Rhodotorula_sp.,R_dentocariosa,S_bayanus,S_cerevisiae,S_georgiae,S_meyeri,S_odontolytica,S_artemidis,S_flueggei,S_noxia,Selenomonas_sp._126,Selenomonas_sp._133,Selenomonas_sp._134,Selenomonas_sp._149,Selenomonas_sp._442,Selenomonas_sp._479,Selenomonas_sp._F84,Selenomonas_sp._H64,Selenomonas_sp._H65,S_sputigena,S_satelles,Sphingomonas_sp._007,S_epidermidis,S_warneri,S_anginosus,S_australis,S_constellatus,S_cristatus,S_dysgalactiae,S_gordonii,S_infantis,S_intermedius,S_mitis,S_mutans,S_oralis,S_parasanguinis,S_salivarius,S_sanguinis,S_sinensis,S_sobrinus,Streptococcus_sp._AC15,Streptococcus_sp._AS14,Streptococcus_sp._BS21,Streptococcus_sp._CM7,Streptococcus_sp._055,Streptococcus_sp._056,Streptococcus_sp._057,Streptococcus_sp._058,Streptococcus_sp._061,Streptococcus_sp._064,Streptococcus_sp._066,Streptococcus_sp._070,Streptococcus_sp._071,Streptococcus_sp._074,Streptococcus_sp._431,S_vestibularis,T_forsythia,TM7_phylum_sp._346,TM7_phylum_sp._349,TM7_phylum_sp._350,TM7_phylum_sp._351,TM7_phylum_sp._352,T_denticola,T_lecithinolyticum,T_maltophilum,T_medium,Treponema_sp._227,Treponema_sp._228,Treponema_sp._232,Treponema_sp._234,Treponema_sp._237,Treponema_sp._238,Treponema_sp._239,Treponema_sp._257,Treponema_sp._265,Treponema_sp._271,Treponema_sp._517,Treponema_sp._518,Treponema_sp._G52,Treponema_sp._G76,T_vincentii,V_atypica,V_dispar,V_parvula,Veillonella_sp._158,Xanthomonas_sp._037,Treponema_maltophilum,Treponema_medium,Treponema_sp._oral_taxon_227,Treponema_sp._oral_taxon_228,Treponema_sp._oral_taxon_232,Treponema_sp._oral_taxon_234,Treponema_sp._oral_taxon_237,Treponema_sp._oral_taxon_238,Treponema_sp._oral_taxon_239,Treponema_sp._oral_taxon_257,Treponema_sp._oral_taxon_265,Treponema_sp._oral_taxon_271,Treponema_sp._oral_taxon_517,Treponema_sp._oral_taxon_518,Treponema_sp._oral_taxon_G52,Treponema_sp._oral_taxon_G76,Treponema_vincentii,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_sp._oral_taxon_158,Veillonellaceae_bacterium_oral_taxon_129,Veillonellaceae_bacterium_oral_taxon_131,Veillonellaceae_bacterium_oral_taxon_150,Veillonellaceae_bacterium_oral_taxon_155,Veillonellaceae_bacterium_oral_taxon_483,Xanthomonas_sp._oral_taxon_037
11_stable_4,60409,stable,4,0.001033889,0,0.001033889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459506,0,0,0,0,0,0,0.001608271,0,0,0,0,0,0,0,0,0,0,0.005054566,0,0,0,0,0.013727743,0,0,0.000229753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000402068,0.00034463,0,0,0,0,0,0,0,0.000459506,0.002125215,0,0,0,0,0,0.059161401,0.003733487,0,0,0.041355543,0.008443423,0,0.000229753,0,0,0,0,0,0,0,0,0,0,0,0,0.000574383,0.000114877,0,0.038139001,0.051866743,0,0,0,0,0,0,0,0.000459506,0.013785181,0,0,0.00132108,0,0,0,0,0,0,0,0,0,0,0,0,0.004709937,0.027283171,0.004365307,0.00034463,0.019241815,0.001091327,0.002125215,0,0,0,0.009075244,0,0.055772545,0,0,0,0,0,0,0.000919012,0,0,0,0,0,0.001838024,0,0,0.016886847,0,0,0,0,0,0,0,0,0,0,0,0,0.000459506,0,0,0.001148765,0,0,0,0,0,0,0,0,0,0,0,0,0.000114877,0,0,0,0.003790925,0,0,0,0,0.003388857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000459506,0,0,0,0,0,0,0.000287191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287191,0,0,0.003676048,0.002929351,0,0.130959219,0.000746697,0.000631821,0,0,0.00132108,0.010683515,0,0.001263642,0.028661689,0,0,0,0,0,0,0,0,0,0,0.087708214,0,0.075473866,0,0,0,0,0,0.000516944,0,0,0,0,0,0,0,0,0.004480184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198966111,0,0,0,0,0,0.048592763
11_stable_6,60409,stable,6,0.001591271,0,0,0,0,0,0.0093203,0,0,0,0,0,0.005910434,0,0,0,0,0,0,0,0,0,0,0,0,0.082973403,0,0,0,0,0,0,0,0,0,0,0.002727893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007729029,0.012275517,0,0,0,0,0,0.036144578,0.004091839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000909298,0,0.139804501,0,0,0,0,0,0,0,0,0.001136622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03000682,0.008411003,0.004319163,0,0,0,0.007501705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001818595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005228461,0,0,0,0,0.03000682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009547624,0,0.021141168,0,0.006592407,0,0,0,0,0.00568311,0.006819732,0,0,0.075471698,0,0,0,0,0,0,0,0,0,0,0.09161173,0,0.036826551,0,0,0.013639464,0,0,0,0,0,0,0,0,0,0,0,0.002500568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288701978,0,0,0,0,0,0.047510798
11_stable_8,60409,stable,8,0.001884126,0,0.000314021,0,0,0,0.015387031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000628042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003611242,0,0,0,0,0,0,0,0,0,0,0,0,0.000314021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022923536,0.005181347,0,0,0,0,0,0.041764798,0,0,0,0.001884126,0.003925263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001099074,0,0,0.111320458,0.044590988,0,0.002826189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002041137,0,0,0,0,0.002198147,0,0,0.001099074,0.000628042,0.011461768,0.008792589,0,0,0,0.010362694,0,0,0,0,0,0,0,0,0,0,0,0,0.000314021,0,0.004553305,0,0,0.008321558,0,0,0,0,0,0,0,0,0,0,0,0,0.002669179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000628042,0,0.01208981,0,0,0,0,0.067828545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003611242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074265976,0,0,0,0,0,0,0,0.028418904,0.018527241,0,0.003611242,0.013816926,0,0,0,0,0,0,0,0,0,0.001256084,0.013659915,0,0.144135657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191395824,0,0,0,0,0,0.116658816
11_stable_10,60409,stable,10,0,0,0.000223015,0,0,0,0.008363069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000334523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012042819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000557538,0.007024978,0,0,0,0,0,0.041257806,0,0,0,0,0,0,0.000780553,0,0,0,0,0,0,0,0,0,0,0,0,0.002007136,0.000223015,0,0.047613738,0,0,0,0.000669045,0,0.001226583,0.072033898,0,0.015722569,0.232047279,0,0,0.031222123,0,0,0.002007136,0,0,0,0,0,0.003122212,0,0.001784121,0,0.018175736,0.004794826,0.052297056,0.034232828,0,0.001338091,0.015499554,0,0,0,0.005352364,0,0.020071365,0,0,0,0,0,0,0.004237288,0,0,0,0,0,0.002564674,0,0,0.000892061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003122212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024308653,0,0,0,0,0.003010705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000780553,0,0,0,0,0,0,0,0,0.001226583,0,0.001449599,0,0,0,0,0,0,0,0.000669045,0,0,0,0,0,0,0,0,0,0,0,0.003010705,0,0.003456735,0.001226583,0,0,0,0.017729706,0.014049955,0,0.004460303,0.017841213,0,0,0,0,0,0,0,0,0,0.003568243,0.14574041,0,0.021297948,0,0,0,0,0,0.000669045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015388046,0,0,0,0,0,0.077274755
11_stable_12,60409,stable,12,0.001026456,4.97E-05,0,0.017582199,0,0,0.052829377,0.001241681,0.00011589,0.000380782,0.00089401,0.00023178,0,0,0,0,0.021356909,0,0.019254329,0.000711897,0,0,0,0,0,0.074500844,0,0,0,0,0,0,0,0,0,0,0.029932784,0,0,0,0.000132446,0.077282209,0.000397338,0,0.000844343,0,0,0,0,0,0,0,0,0,0.000215225,0,0,0,0,0,0,0,0.000397338,0.00723486,0.000165557,0,0,0,0,0.001589351,0,0.022747591,0,0,0,0,0,0,0.007714976,0,0,0,1.66E-05,0.00089401,0,0.00054634,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0.000132446,0.00466872,0.011175127,0.004718387,0,0.001721797,0,0,0,0,0,0.000645674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001804576,0,0.001324459,0.001953578,0.001208569,0.088258667,0.05246515,0,0,0,0.000960233,0,0,0,0,0,0,0,0,0.007185193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023178,0,0,0,0,0.007019635,0,0,0,0,0,0,0,0.000761564,0,0,0,0,0,0,0,0,0,0,0,0.003046257,0,0,0,0,0,0,0,8.28E-05,0.000811231,0,0,0.000182113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000645674,0.000943677,0.000215225,0.012698255,0.000447005,0.000529784,0,0,0.001639019,0.007532863,0.000215225,0.001125791,0.018890103,0.00011589,0,0,0,0,0,0,0,0.008923546,0,0.054203503,0,0.016539187,0,0,0.000314559,0,0,0.033740605,0,0,0.009933446,0,0,0,0,0,0.019883448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132446,0,0,0.20103639,0,0,0,6.62E-05,0.000380782,0.078904672
11_progressing_0,60409,progressing,0,0.009619514,0,0.000128833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214721,0,0,0,0,0.000644164,0,0,0,0,0,0,0,0,0,0,0,0,8.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687108,0.005453921,0.00060122,0,0,0,0,0,0.004852701,0.001417161,0.00030061,0,0.007815855,0.000687108,0,0,0,0,0,0,0,0,0,0.000429443,0,0.003650262,0,0,0.00201838,0.007472301,0,0.012539723,0.041484154,0,0.000858885,0,0.000644164,0.000515331,0,0,0.004208537,0.000515331,0,0,8.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.001202439,0,0.001202439,0.001460105,0,0.000257666,0.004423259,0,0,0,0.002662544,0.004766813,0.009748347,0,0,0,0,0,0,0,0,0,0,0,0,0.000128833,0,0,0.000730052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.59E-05,0,0.001889547,0,0,0,0,0.000730052,0,0,0,0,0,0,0,0,0,0.000257666,0,0,0,0,0,0,0.000214721,0,0,0,0,0,0,0.000772997,0,0,0,0,0,0,0,0,0,0.000171777,0,0,0,0,0,0.00030061,0,0,0,0.006141029,0.012883278,0.0179507,0.002834321,0.024177617,0.001889547,0.001631882,0,0.000214721,0.005453921,0.002104269,0,0.000901829,0.133384866,0,0,0,0,0,0,0,0,0,0.003306708,0.036846174,0,0.133685476,0,0,0,0,0,0.002404878,0,0,0.000171777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003521429,0.000257666,0.000257666,0.46177961,0,0,0,0.000128833,0,0.009834235
11_progressing_2,60409,progressing,2,0.000133387,0,0,0,0,0,0.001156018,0,0,0,0,0,0,0,0,0,0.000133387,0,0,0,0,0,0,0,0,8.89E-05,0,0,0,0,0,0,0,0,0,0,0.003245743,0,0,0,0,0.003379129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005202081,0.002045263,0,0,0,0,0,0.035969944,0.007158419,4.45E-05,0.000933707,0.003423592,0.002934507,0,0,0,0.000355698,0,0,0,0,0,0.000889245,0,0,0,0,0,0.000311236,0,0.023164821,0,0,0.003645903,0,0.000177849,8.89E-05,0,0,0.001378329,0.001734027,0,0,0.001734027,0,0,0,0,0,0,0,0,0,0,0,0,0.00120048,0.00080032,0.000266773,0.005202081,0.024943311,0.005735628,0.037881819,0,0,0,0.008492286,0,0.129162776,0,0,0,0,0,0,0.000133387,0,0,0,0,0,0.003290205,0,0,0.004046063,0,0,0,0,0.000755858,0,0,0,0,0,0,0,0,0,0,0,0,8.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003912676,0,0,0,0,0.000222311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000489085,0.000222311,0,0,0,0,0,0.002134187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000311236,0.003734827,0.000711396,0.258948024,0.003645903,0,0,8.89E-05,0.000311236,0.116491041,0,0.003912676,0.02752212,0,0,0,0,0,0,0,0,0,0.000266773,0.122760215,0,0.058512294,0,0,0.004446223,0,0,0.002178649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45E-05,0.02294251,0,0,0,0,0.000133387,0.044729003
11_progressing_4,60409,progressing,4,0.0024667,0,0,0,0,0,0.004440059,0,0,0,0,0,0,0,0,0,0,0,0.008386778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197336,0,0,0,0.004440059,0.016280217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051307351,0,0,0,0,0,0,0.05673409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024667,0,0.063147509,0,0,0,0,0.013320178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006413419,0,0,0,0.003453379,0.00148002,0.00197336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005920079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020226936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008386778,0,0,0.080414406,0,0,0,0,0,0,0,0,0,0,0.036507153,0,0.123828318,0,0,0,0,0,0,0,0,0.00098668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098668,0.319684262,0,0,0,0,0,0.163295511
11_progressing_6,60409,progressing,6,0.004026684,0,0.000360599,0,0,0,0.012500751,0,0,0,0,0,0,0,0,0,0,0,0.000240399,0,0,0,0,0,0,0.000300499,0,0,0,0,0,0,0,0,0,0,0.000360599,0,0,0,0.000240399,0.006370575,0,0,0.000420698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009315464,0.003786285,0,0,0,0,0,0.032093275,0.002223691,0,0,0.015806238,0.003125188,0,0,0.000300499,0,0,0,0,0,0,0,0,0,0,0,0.004868081,0.000781297,0,0.014303744,0.014664343,0,0,0,0,0,0,0,0,0.001081796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000661097,0,0.000300499,0.000360599,0.009856362,0.000480798,0.00781297,0,0,0,0.006009977,0,0.00252419,0,0,0,0,0,0,0,0,0,0,0,0,0.002103492,0,0,0.004807981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001202,0,0,0,0,0,0,0,0,0,0.000360599,0,0.002043392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001141896,0,0,0,0,0,0,0,0.001622694,0,0,0,0,0,0,0,0,0,0.000360599,0,0,0,0,0,0,0,0,0.000600998,0,0.003245387,0.003726185,0.001262095,0.02319851,0.001201995,0.000600998,0,0.000420698,0.02061422,0.014784542,0,0.002343891,0.008353867,0,0,0,0,0,0,0,0,0,0,0.045375323,0,0.058176573,0,0,0.146583328,0,0,0,0,0,0.000480798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372498347,0,0,0,0,0,0.128793798
11_progressing_8,60409,progressing,8,0.001979129,0,0,0,0,0,0.009175963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239894,0.001979129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001019551,0.011335013,0.004198153,0,0,0,0,0,0.045519971,0.001679261,0,0,0,0.000539763,0,0.032745592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030406621,0.003298549,0,0,0,0.002278997,0,0,0,0.000839631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000179921,0,0,0.000839631,0.006836992,0.000119947,0.005517572,0,0,0,0,0.001019551,0,0,0,0,0,0,0,0.000239894,0,0,0,0,0,0.000419815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206609092,0,0,0,0,0.002278997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001379393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005337651,0.004438047,0,0.003358522,0.006117308,0,0,0,0.005277678,0.008036464,0,0.001259446,0.058594219,0,0,0,0,0,0,0,0,0,0.000479789,0.033165407,0,0.05031786,0,0,0.004078206,0,0,0,0,0,0.000599736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119947,0,0,0.270121147,0,0,0,0,0,0.17602255
11_progressing_10,60409,progressing,10,0.023604554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003054707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015828936,0,0,0,0.000833102,0,0,0.051374618,0.007220217,0,0,0.01305193,0.003054707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008331019,0,0.049430714,0.001388503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000555401,0,0,0,0,0,0,0.001110803,0,0.001943904,0.001943904,0.029158567,0.002777006,0.018328242,0,0,0,0.013329631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000833102,0,0,0.012774229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001943904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003887809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002221605,0.003610108,0.002499306,0,0.048319911,0,0,0,0,0.002499306,0.037211886,0,0.000833102,0.029436268,0,0,0,0,0,0.000833102,0,0,0,0,0.064981949,0,0.055540128,0,0,0.107192447,0,0,0,0,0,0,0,0,0,0,0,0.000555401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321021938,0,0,0,0,0,0.057484032
11_progressing_12,60409,progressing,12,0.001429797,0,0,0,0,0,0.008006863,0,0,0,0,0,0,0,0,0,0,0,0.004289391,0,0,0,0,0,0,0.000857878,0,0,0,0,0,0,0,0,0,0,0.009150701,0,0,0,0.001429797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009722619,0.011438376,0,0,0,0,0,0.034887046,0,0,0,0,0.007148985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067772376,0.019159279,0,0,0,0,0,0,0,0,0.100943666,0,0,0,0.010866457,0,0,0,0,0,0,0,0,0,0,0,0.022304833,0,0.002859594,0,0.006005147,0,0.021160995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002859594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001429797,0,0.015441807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008292822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02830998,0,0.038890478,0.016585645,0,0,0,0,0.005147269,0.055762082,0,0,0.011152416,0,0,0,0,0,0,0,0,0,0,0.099799828,0,0.036030884,0,0,0,0,0,0.006577066,0,0,0,0,0,0,0,0,0.004289391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317986846,0,0,0,0,0,0.012010295
8_stable_0,60353,stable,0,0,0,7.17E-05,0,0,0,0.035149952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08086997,0,0,0,0,0,0,0,0,0,0,0.000716615,0,0,0,0,0.000716615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014583109,0.000286646,0,0,0,0,0,0.002579813,0.000143323,0,0,0,0.0004658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008026085,0.002042352,0,0,0,0.002364829,0,0,0,0.001003261,0,0,0,0,0,0,0,0,0,0,0,0,0.000179154,0,0,0,0.000143323,0,0,0.000143323,0.000143323,0.001648214,0.001146584,0,0,0,0.000609123,0,0.002615644,0,0,0,0,0,0,0,0,0,0,7.17E-05,0,0.00050163,0,0,0.002651474,0,0,0,0,0,0,0,0,0,0,0.001863198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002257336,0,0.001433229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58E-05,0,0,0.000788276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010534236,0.000716615,0,0.005912071,0.000931599,0,0,0,0.005446272,0.002508151,0,0.002114013,0.560822674,0,0,0,0,0,0,0,0,0,0.000537461,0.17245333,0,0.028557096,0,0,0,0,0,0,0,0,0.000214984,0,0,0,0,0,0.037944749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214984,0.000250815,0,0,0,0.000250815,0,0.00533878
